"id","det_int","det_int_redundant","date"
"1","20","20","2018-08-01 15:42:58"
"2","10","10","2018-08-01 15:43:05"
"3","10","10","2018-08-01 15:43:17"
"4","10","10","2018-08-01 15:43:28"
"5","10","10","2018-08-01 15:43:37"
"6","10","10","2018-08-01 15:43:49"
"7","20","20","2018-08-01 15:44:00"
"8","20","20","2018-08-01 15:44:10"
"9","30","30","2018-08-01 15:44:21"
"10","20","20","2018-08-01 15:44:31"
"11","20","20","2018-08-01 15:44:40"
"12","20","20","2018-08-01 15:44:51"
"13","20","20","2018-08-01 15:45:03"
"14","20","20","2018-08-01 15:45:10"
"15","20","20","2018-08-01 15:45:22"
"16","20","20","2018-08-01 15:45:34"
"17","10","10","2018-08-01 15:45:43"
"18","10","10","2018-08-01 15:45:53"
"19","10","10","2018-08-01 15:46:04"
"20","10","10","2018-08-01 15:46:12"
"21","10","10","2018-08-01 15:46:23"
"22","20","20","2018-08-01 15:46:32"
"23","20","20","2018-08-01 15:46:45"
"24","20","20","2018-08-01 15:46:52"
"25","20","20","2018-08-01 15:47:02"
"26","10","10","2018-08-01 15:47:11"
"27","10","10","2018-08-01 15:47:23"
"28","10","10","2018-08-01 15:47:36"
"29","10","10","2018-08-01 15:47:48"
"30","10","10","2018-08-01 15:47:58"
"31","10","10","2018-08-01 15:48:09"
"32","10","10","2018-08-01 15:48:19"
"33","10","10","2018-08-01 15:48:29"
"34","10","10","2018-08-01 15:48:39"
"35","20","20","2018-08-01 15:48:46"
"36","10","10","2018-08-01 15:48:56"
"37","10","10","2018-08-01 15:49:08"
"38","10","10","2018-08-01 15:49:18"
"39","10","10","2018-08-01 15:49:27"
"40","10","10","2018-08-01 15:49:37"
"41","10","10","2018-08-01 15:49:48"
"42","20","20","2018-08-01 15:50:01"
"43","20","20","2018-08-01 15:50:12"
"44","20","20","2018-08-01 15:50:24"
"45","20","20","2018-08-01 15:50:36"
"46","20","20","2018-08-01 15:50:47"
"47","20","20","2018-08-01 15:50:58"
"48","20","20","2018-08-01 15:51:10"
"49","20","20","2018-08-01 15:51:18"
"50","20","20","2018-08-01 15:51:27"
"51","20","20","2018-08-01 15:51:40"
"52","20","20","2018-08-01 15:51:53"
"53","20","20","2018-08-01 15:52:04"
"54","20","20","2018-08-01 15:52:11"
"55","20","20","2018-08-01 15:52:19"
"56","20","20","2018-08-01 15:52:34"
"57","20","20","2018-08-01 15:52:46"
"58","20","20","2018-08-01 15:52:56"
"59","20","20","2018-08-01 15:53:07"
"60","20","20","2018-08-01 15:53:17"
"61","20","20","2018-08-01 15:53:23"
"62","20","20","2018-08-01 15:53:35"
"63","20","20","2018-08-01 15:53:44"
"64","20","20","2018-08-01 15:53:53"
"65","20","20","2018-08-01 15:54:05"
"66","20","20","2018-08-01 15:54:13"
"67","20","20","2018-08-01 15:54:22"
"68","20","20","2018-08-01 15:54:30"
"69","20","20","2018-08-01 15:54:39"
"70","20","20","2018-08-01 15:54:51"
"71","20","20","2018-08-01 15:55:05"
"72","20","20","2018-08-01 15:55:18"
"73","20","20","2018-08-01 15:55:29"
"74","20","20","2018-08-01 15:55:41"
"75","20","20","2018-08-01 15:55:49"
"76","20","20","2018-08-01 15:55:56"
"77","20","20","2018-08-01 15:56:09"
"78","20","20","2018-08-01 15:56:20"
"79","20","20","2018-08-01 15:56:33"
"80","20","20","2018-08-01 15:56:43"
"81","20","20","2018-08-01 15:56:53"
"82","20","20","2018-08-01 15:57:01"
"83","20","20","2018-08-01 15:57:13"
"84","20","20","2018-08-01 15:57:21"
"85","20","20","2018-08-01 15:57:30"
"86","20","20","2018-08-01 15:57:42"
"87","10","10","2018-08-01 15:57:49"
"88","20","20","2018-08-01 15:58:03"
"89","20","20","2018-08-01 15:58:14"
"90","10","10","2018-08-01 15:58:24"
